dt;dt_iso;timezone;city_name;lat;lon;temp;feels_like;temp_min;temp_max;pressure;sea_level;grnd_level;humidity;wind_speed;wind_deg;rain_1h;rain_3h;snow_1h;snow_3h;clouds_all;weather_id;weather_main;weather_description;weather_icon
1608181200;2020-12-17 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.74;276.93;280.827;282.59;1013;;;92;6;190;;;;;40;802;Clouds;scattered clouds;03n
1608184800;2020-12-17 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.87;276.42;280.827;282.75;1014;;;93;7;190;;;;;75;803;Clouds;broken clouds;04n
1608188400;2020-12-17 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.71;275.49;280.827;282.59;1014;;;92;8;200;;;;;75;803;Clouds;broken clouds;04n
1608192000;2020-12-17 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.47;275.89;280.37;282.59;1015;;;92;7;200;;;;;20;801;Clouds;few clouds;02d
1608195600;2020-12-17 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.44;275.16;280.37;282.35;1016;;;92;8;190;;;;;75;803;Clouds;broken clouds;04d
1608199200;2020-12-17 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.01;275.82;280.93;282.65;1017;;;91;8;200;;;;;40;802;Clouds;scattered clouds;03d
1608202800;2020-12-17 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.75;275.26;281.85;283.71;1018;;;89;10;200;;;;;40;802;Clouds;scattered clouds;03d
1608206400;2020-12-17 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.06;276.26;282.15;283.71;1018;;;87;9;200;;;;;75;803;Clouds;broken clouds;04d
1608210000;2020-12-17 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.31;277.89;282.59;284.15;1018;;;85;7;200;;;;;40;802;Clouds;scattered clouds;03d
1608213600;2020-12-17 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.18;276.99;282.04;284.26;1018;;;84;8;210;;;;;75;803;Clouds;broken clouds;04d
1608217200;2020-12-17 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.88;277.36;281.86;283.85;1019;;;85;7;200;;;;;40;802;Clouds;scattered clouds;03d
1608220800;2020-12-17 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.35;276.71;281.48;283.15;1019;;;85;7;200;;;;;75;803;Clouds;broken clouds;04n
1608224400;2020-12-17 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.87;276.09;280.37;283.15;1019;;;84;7;190;;;;;75;803;Clouds;broken clouds;04n
1608228000;2020-12-17 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.73;276.58;280.75;282.59;1020;;;83;6;180;;;;;0;800;Clear;sky is clear;01n
1608231600;2020-12-17 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.49;276.33;280.85;282.15;1020;;;84;6;180;;;;;90;804;Clouds;overcast clouds;04n
1608235200;2020-12-17 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.18;275.29;279.82;282.15;1020;;;85;7;190;;;;;40;802;Clouds;scattered clouds;03n
1608238800;2020-12-17 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.79;274.86;279.649;282.04;1020;;;86;7;190;;;;;22;801;Clouds;few clouds;02n
1608242400;2020-12-17 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.43;274.42;279.26;281.55;1020;;;86;7;180;;;;;22;801;Clouds;few clouds;02n
1608246000;2020-12-17 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.24;273.46;279.15;281.35;1020;;;85;8;180;;;;;0;800;Clear;sky is clear;01n
1608249600;2020-12-18 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.09;273.29;279.15;281.25;1019;;;85;8;180;;;;;0;800;Clear;sky is clear;01n
1608253200;2020-12-18 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280;275.47;279.15;280.93;1019;;;91;5;180;;;;;0;800;Clear;sky is clear;01n
1608256800;2020-12-18 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.09;274.05;279.15;281.15;1019;;;87;7;180;;;;;100;804;Clouds;overcast clouds;04n
1608260400;2020-12-18 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.01;275.49;279.15;281.15;1019;;;91;5;180;;;;;20;801;Clouds;few clouds;02n
1608264000;2020-12-18 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.29;272.19;279.35;281.15;1019;;;87;10;180;;;;;40;802;Clouds;scattered clouds;03n
1608267600;2020-12-18 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.63;272.63;279.767;281.45;1018;;;88;10;170;;;;;75;803;Clouds;broken clouds;04n
1608271200;2020-12-18 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.98;273.09;280.15;281.55;1018;;;89;10;180;;;;;40;802;Clouds;scattered clouds;03n
1608274800;2020-12-18 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.13;273.27;280.15;282.15;1018;;;89;10;180;;;;;20;801;Clouds;few clouds;02n
1608278400;2020-12-18 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.29;273.47;280.35;282.15;1018;;;89;10;180;;;;;20;801;Clouds;few clouds;02d
1608282000;2020-12-18 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.76;272.57;280.544;282.35;1018;;;87;12;180;;;;;20;801;Clouds;few clouds;02d
1608285600;2020-12-18 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.29;273.87;281.15;283.71;1018;;;86;11;180;;;;;20;801;Clouds;few clouds;02d
1608289200;2020-12-18 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.19;275.6;282.59;284.26;1017;;;84;10;180;;;;;0;800;Clear;sky is clear;01d
1608292800;2020-12-18 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.72;276.08;283.15;284.82;1016;;;80;10;180;;;;;20;801;Clouds;few clouds;02d
1608296400;2020-12-18 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.9;276.09;283.15;284.82;1015;;;75;10;170;;;;;20;801;Clouds;few clouds;02d
1608300000;2020-12-18 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.86;276.7;282.888;284.82;1015;;;74;9;170;;;;;75;803;Clouds;broken clouds;04d
1608303600;2020-12-18 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.65;277.1;282.59;284.82;1015;;;73;8;170;;;;;49;802;Clouds;scattered clouds;03d
1608307200;2020-12-18 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.21;275.96;282.59;283.75;1015;;;75;9;170;;;;;49;802;Clouds;scattered clouds;03n
1608310800;2020-12-18 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.87;275.67;282.04;283.75;1015;;;78;9;170;;;;;20;801;Clouds;few clouds;02n
1608314400;2020-12-18 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.73;275.54;282.04;283.71;1014;;;79;9;170;;;;;75;803;Clouds;broken clouds;04n
1608318000;2020-12-18 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.41;276.59;281.267;283.71;1014;;;80;7;170;;;;;0;800;Clear;sky is clear;01n
1608321600;2020-12-18 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.11;273.39;280.93;283.15;1014;;;79;11;170;;;;;20;801;Clouds;few clouds;02n
1608325200;2020-12-18 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.97;273.19;280.93;283.15;1013;;;78;11;170;;;;;75;803;Clouds;broken clouds;04n
1608328800;2020-12-18 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.89;274.45;280.93;282.75;1013;;;77;9;170;;;;;75;803;Clouds;broken clouds;04n
1608332400;2020-12-18 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.51;273.37;280.37;282.59;1012;;;79;10;170;;;;;40;802;Clouds;scattered clouds;03n
1608336000;2020-12-19 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.17;274.44;280.37;282.15;1012;;;81;8;160;;;;;0;800;Clear;sky is clear;01n
1608339600;2020-12-19 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.86;273.47;279.82;281.75;1011;;;84;9;160;;;;;0;800;Clear;sky is clear;01n
1608343200;2020-12-19 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.68;272.59;279.82;281.65;1011;;;85;10;160;;;;;40;802;Clouds;scattered clouds;03n
1608346800;2020-12-19 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.68;273.29;279.82;281.48;1010;;;85;9;150;;;;;70;803;Clouds;broken clouds;04n
1608350400;2020-12-19 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.97;273.6;279.82;282.04;1009;;;84;9;160;;;;;40;802;Clouds;scattered clouds;03n
1608354000;2020-12-19 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.42;273.41;280.37;282.59;1009;;;83;10;160;;;;;75;803;Clouds;broken clouds;04n
1608357600;2020-12-19 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.82;273.85;280.93;282.59;1008;;;82;10;170;;;;;20;801;Clouds;few clouds;02n
1608361200;2020-12-19 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.18;274.33;281.48;282.85;1008;;;83;10;170;;;;;40;802;Clouds;scattered clouds;03n
1608364800;2020-12-19 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.28;273.71;281.15;283.45;1008;;;82;11;170;;;;;75;803;Clouds;broken clouds;04d
1608368400;2020-12-19 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.76;274.25;281.75;283.71;1008;;;81;11;170;;;;;100;804;Clouds;overcast clouds;04d
1608372000;2020-12-19 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.69;274.17;281.48;283.85;1009;;;81;11;180;;;;;75;803;Clouds;broken clouds;04d
1608375600;2020-12-19 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.7;274.3;282.04;283.71;1009;;;84;11;180;;;;;90;804;Clouds;overcast clouds;04d
1608379200;2020-12-19 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.86;275.97;282.04;284.202;1009;;;86;9;180;;;;;0;800;Clear;sky is clear;01d
1608382800;2020-12-19 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.42;276.7;282.59;284.26;1009;;;87;9;180;;;;;20;801;Clouds;few clouds;02d
1608386400;2020-12-19 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.81;277.15;283.15;284.82;1009;;;86;9;190;;;;;75;803;Clouds;broken clouds;04d
1608390000;2020-12-19 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.74;277.02;282.95;284.26;1010;;;85;9;190;;;;;40;802;Clouds;scattered clouds;03d
1608393600;2020-12-19 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.16;277;282.59;283.71;1011;;;85;8;180;;;;;20;801;Clouds;few clouds;02n
1608397200;2020-12-19 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.8;276.56;282.04;283.75;1011;;;85;8;170;;;;;0;800;Clear;sky is clear;01n
1608400800;2020-12-19 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.46;276.18;281.85;283.25;1011;;;86;8;170;;;;;90;804;Clouds;overcast clouds;04n
1608404400;2020-12-19 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.38;276.08;281.85;283.15;1012;;;86;8;170;;;;;75;803;Clouds;broken clouds;04n
1608408000;2020-12-19 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.17;275.13;281.48;282.95;1012;;;86;9;180;;;;;20;801;Clouds;few clouds;02n
1608411600;2020-12-19 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.07;275.01;281.15;283.05;1012;;;86;9;180;;;;;100;804;Clouds;overcast clouds;04n
1608415200;2020-12-19 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.08;275.02;281.15;283.15;1012;;;86;9;180;;;;;20;801;Clouds;few clouds;02n
1608418800;2020-12-19 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282;275.62;280.93;282.85;1012;;;86;8;180;;;;;90;804;Clouds;overcast clouds;04n
1608422400;2020-12-20 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.06;275.69;280.93;283.15;1013;;;86;8;180;;;;;40;802;Clouds;scattered clouds;03n
1608426000;2020-12-20 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.06;275.69;280.85;283.15;1013;;;86;8;170;;;;;90;804;Clouds;overcast clouds;04n
1608429600;2020-12-20 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.15;275.84;280.93;283.15;1013;;;87;8;180;;;;;100;804;Clouds;overcast clouds;04n
1608433200;2020-12-20 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282;276.32;280.71;283.15;1013;;;86;7;190;;;;;75;803;Clouds;broken clouds;04n
1608436800;2020-12-20 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.61;275.15;280.71;282.59;1013;;;86;8;180;;;;;100;804;Clouds;overcast clouds;04n
1608440400;2020-12-20 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.29;275.49;280.184;282.15;1013;;;87;7;170;;;;;90;804;Clouds;overcast clouds;04n
1608444000;2020-12-20 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.22;275.41;280.184;282.15;1014;;;87;7;180;;;;;40;802;Clouds;scattered clouds;03n
1608447600;2020-12-20 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.01;275.16;280.184;281.85;1014;;;87;7;190;;;;;75;803;Clouds;broken clouds;04n
1608451200;2020-12-20 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.71;274.79;279.82;281.48;1015;;;87;7;180;;;;;20;801;Clouds;few clouds;02d
1608454800;2020-12-20 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.84;274.99;279.82;282.04;1015;;;88;7;190;;;;;91;804;Clouds;overcast clouds;04d
1608458400;2020-12-20 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.63;275.24;280.85;282.59;1015;;;88;8;190;;;;;91;804;Clouds;overcast clouds;04d
1608462000;2020-12-20 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.52;276.29;281.85;283.15;1015;;;87;8;190;;;;;0;800;Clear;sky is clear;01d
1608465600;2020-12-20 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.75;275.72;282.04;283.71;1015;;;83;9;200;;;;;40;802;Clouds;scattered clouds;03d
1608469200;2020-12-20 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.91;276.57;282.04;283.85;1015;;;82;8;200;;;;;75;803;Clouds;broken clouds;04d
1608472800;2020-12-20 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.08;276.66;282.15;283.71;1015;;;79;8;200;;;;;99;804;Clouds;overcast clouds;04d
1608476400;2020-12-20 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.62;276.73;281.85;283.35;1016;;;77;7;200;;;;;99;804;Clouds;overcast clouds;04d
1608480000;2020-12-20 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.89;275.89;281.15;282.59;1016;;;78;7;200;;;;;75;803;Clouds;broken clouds;04n
1608483600;2020-12-20 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.15;275.74;279.65;282.59;1017;;;79;6;210;;;;;90;804;Clouds;overcast clouds;04n
1608487200;2020-12-20 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.09;275.15;279.82;282.05;1017;;;84;7;200;;;;;90;804;Clouds;overcast clouds;04n
1608490800;2020-12-20 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.7;274.75;279.82;282.04;1018;;;86;7;180;;;;;20;801;Clouds;few clouds;02n
1608494400;2020-12-20 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.44;273;279.26;281.48;1018;;;85;9;200;;;;;31;802;Clouds;scattered clouds;03n
1608498000;2020-12-20 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.03;273.88;278.71;281.48;1018;;;84;7;190;;;;;31;802;Clouds;scattered clouds;03n
1608501600;2020-12-20 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.89;273.71;279.15;280.75;1018;;;84;7;190;;;;;31;802;Clouds;scattered clouds;03n
1608505200;2020-12-20 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.81;274.32;278.71;280.65;1018;;;84;6;190;;;;;40;802;Clouds;scattered clouds;03n
1608508800;2020-12-21 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.62;273.39;278.65;280.93;1018;;;84;7;180;;;;;75;803;Clouds;broken clouds;04n
1608512400;2020-12-21 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.5;273.28;278.15;280.75;1018;;;85;7;180;;;;;0;800;Clear;sky is clear;01n
1608516000;2020-12-21 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.36;273.15;278.71;280.55;1018;;;86;7;170;;;;;75;803;Clouds;broken clouds;04n
1608519600;2020-12-21 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.37;273.19;278.65;280.35;1017;;;87;7;170;;;;;40;802;Clouds;scattered clouds;03n
1608523200;2020-12-21 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.52;273.37;278.71;280.37;1017;;;87;7;170;;;;;75;803;Clouds;broken clouds;04n
1608526800;2020-12-21 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;279.78;274.41;279.15;280.37;1016;;;88;6;160;0.33;;;;0;500;Rain;light rain;10n
1608530400;2020-12-21 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.19;273.5;279.811;280.65;1016;;;88;8;170;;;;;40;802;Clouds;scattered clouds;03n
1608534000;2020-12-21 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.49;275.3;279.811;281.15;1015;;;89;6;150;;;;;90;804;Clouds;overcast clouds;04n
1608537600;2020-12-21 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;280.87;273.69;280.37;281.458;1014;;;90;9;160;;;;;90;804;Clouds;overcast clouds;04d
1608541200;2020-12-21 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.13;273.34;280.93;281.628;1013;;;91;10;150;;;;;40;802;Clouds;scattered clouds;03d
1608544800;2020-12-21 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.36;272.22;280.93;282.15;1012;;;91;12;150;0.44;;;;100;500;Rain;light rain;10d
1608548400;2020-12-21 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.49;273.78;280.93;282.15;1010;;;91;10;160;;;;;90;804;Clouds;overcast clouds;04d
1608552000;2020-12-21 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.62;273.28;280.93;282.59;1009;;;92;11;160;;;;;90;804;Clouds;overcast clouds;04d
1608555600;2020-12-21 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;281.8;272.8;280.93;282.59;1008;;;92;12;170;;;;;90;804;Clouds;overcast clouds;04d
1608559200;2020-12-21 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.17;273.25;280.93;283.55;1007;;;92;12;180;;;;;90;804;Clouds;overcast clouds;04d
1608562800;2020-12-21 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;282.54;274.41;281.48;284.15;1007;;;92;11;180;;;;;90;804;Clouds;overcast clouds;04d
1608566400;2020-12-21 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.2;275.93;282.501;284.82;1007;;;92;10;200;;;;;90;804;Clouds;overcast clouds;04n
1608570000;2020-12-21 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;283.76;276.64;283.15;285.37;1007;;;92;10;200;;;;;90;804;Clouds;overcast clouds;04n
1608573600;2020-12-21 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.54;277.67;283.71;285.988;1007;;;93;10;200;;;;;90;804;Clouds;overcast clouds;04n
1608577200;2020-12-21 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.07;279.04;284.15;286.25;1007;;;93;9;200;;;;;0;800;Clear;sky is clear;01n
1608580800;2020-12-21 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.57;280.43;284.35;286.727;1007;;;94;8;200;;;;;90;804;Clouds;overcast clouds;04n
1608584400;2020-12-21 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.94;278.81;285.05;286.75;1007;;;94;11;210;0.83;;;;100;500;Rain;light rain;10n
1608588000;2020-12-21 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;286.22;280.58;285.45;286.95;1007;;;94;9;220;;;;;90;804;Clouds;overcast clouds;04n
1608591600;2020-12-21 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;286.24;280.6;285.37;286.877;1007;;;94;9;220;;;;;90;804;Clouds;overcast clouds;04n
1608595200;2020-12-22 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;286.23;279.84;285.37;287.05;1007;;;93;10;210;;;;;90;804;Clouds;overcast clouds;04n
1608598800;2020-12-22 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;286.28;279.91;285.75;287.04;1007;;;93;10;220;;;;;75;803;Clouds;broken clouds;04n
1608602400;2020-12-22 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;286.39;277.9;285.37;287.219;1007;;;92;13;230;;;;;75;803;Clouds;broken clouds;04n
1608606000;2020-12-22 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;286.39;279.25;285.37;287.219;1008;;;91;11;230;;;;;75;803;Clouds;broken clouds;04n
1608609600;2020-12-22 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;286.18;280.43;284.55;287.219;1008;;;92;9;240;;;;;90;804;Clouds;overcast clouds;04n
1608613200;2020-12-22 05:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.98;278.72;284.15;287.25;1009;;;91;11;240;;;;;90;804;Clouds;overcast clouds;04n
1608616800;2020-12-22 06:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.84;279.29;284.15;287.59;1010;;;92;10;240;;;;;90;804;Clouds;overcast clouds;04n
1608620400;2020-12-22 07:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.66;278.26;284.26;287.04;1010;;;90;11;230;;;;;90;804;Clouds;overcast clouds;04n
1608624000;2020-12-22 08:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.5;278.01;284.26;286.48;1011;;;89;11;230;;;;;90;804;Clouds;overcast clouds;04d
1608627600;2020-12-22 09:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.31;279.82;284.15;286.25;1012;;;88;8;230;;;;;75;803;Clouds;broken clouds;04d
1608631200;2020-12-22 10:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.23;281.07;283.71;286.48;1013;;;87;6;250;;;;;90;804;Clouds;overcast clouds;04d
1608634800;2020-12-22 11:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.12;281.72;282.95;287.04;1013;;;89;5;250;;;;;90;804;Clouds;overcast clouds;04d
1608638400;2020-12-22 12:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.28;282.67;283.15;287.04;1013;;;90;4;250;;;;;90;804;Clouds;overcast clouds;04d
1608642000;2020-12-22 13:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.26;283.39;283.15;287.04;1013;;;91;3;250;;;;;90;804;Clouds;overcast clouds;04d
1608645600;2020-12-22 14:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.15;282.55;283.15;287.04;1013;;;91;4;250;;;;;90;804;Clouds;overcast clouds;04d
1608649200;2020-12-22 15:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.82;283.58;283.15;286.48;1014;;;92;2;240;;;;;20;801;Clouds;few clouds;02d
1608652800;2020-12-22 16:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.47;282.43;282.85;285.93;1014;;;92;3;240;;;;;90;804;Clouds;overcast clouds;04n
1608656400;2020-12-22 17:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.2;282.79;282.15;285.93;1014;;;92;2;210;;;;;90;804;Clouds;overcast clouds;04n
1608660000;2020-12-22 18:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.25;282.2;282.55;285.93;1013;;;93;3;220;;;;;90;804;Clouds;overcast clouds;04n
1608663600;2020-12-22 19:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.25;282.2;282.55;285.37;1013;;;93;3;190;;;;;20;801;Clouds;few clouds;02n
1608667200;2020-12-22 20:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.34;282.36;283.05;285.45;1013;;;94;3;190;;;;;90;804;Clouds;overcast clouds;04n
1608670800;2020-12-22 21:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.39;283.12;283.15;285.55;1013;;;94;2;170;;;;;90;804;Clouds;overcast clouds;04n
1608674400;2020-12-22 22:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.47;281.87;283.15;285.37;1013;;;95;4;200;;;;;75;803;Clouds;broken clouds;04n
1608678000;2020-12-22 23:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.45;281.84;283.65;285.37;1013;;;95;4;190;;;;;90;804;Clouds;overcast clouds;04n
1608681600;2020-12-23 00:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.56;281.94;283.71;285.37;1012;;;94;4;180;;;;;75;803;Clouds;broken clouds;04n
1608685200;2020-12-23 01:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.65;281.4;283.71;285.37;1012;;;95;5;180;;;;;75;803;Clouds;broken clouds;04n
1608688800;2020-12-23 02:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;284.72;282.19;283.71;285.37;1011;;;95;4;170;;;;;90;804;Clouds;overcast clouds;04n
1608692400;2020-12-23 03:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.07;283.38;283.71;286.15;1011;;;96;3;220;;;;;90;804;Clouds;overcast clouds;04n
1608696000;2020-12-23 04:00:00 +0000 UTC;3600;Brugge;51.193.977;3.183.912;285.04;280.5;284.15;285.93;1010;;;95;7;210;;;;;90;804;Clouds;overcast clouds;04n
